ymd,time,gp,cellA,bioA,cellV,bioV,ocV
YYYYMMDD,HHMMSS,hour,cells*m-2,uL*m-2,cells*L-1,uL*L-1,mg*L-1
19980708,123000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,133000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,143000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,153000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,163000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,173000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,183000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,193000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,203000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,213000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,223000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980708,233000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,003000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,013000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,023000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,033000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,043000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,053000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,063000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,073000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,083000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,093000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,103000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,113000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,123000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,133000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,143000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,153000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,163000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,173000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,183000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,193000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,203000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,213000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,223000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980709,233000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,003000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,013000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,023000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,033000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,043000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,053000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,063000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,073000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,083000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,093000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,103000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,113000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,123000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,133000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,143000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,153000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,163000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,173000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,183000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,193000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,203000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,213000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,223000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980710,233000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980711,003000,17.00000,8.596028,4.3495900E-05,0.4298014,2.1747951E-06,8.2602277E-02
19980711,013000,18.00000,8.752157,4.4285916E-05,0.4376079,2.2142958E-06,8.2602315E-02
19980711,023000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,033000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,043000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,053000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,063000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,073000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,083000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,093000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,103000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,113000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,123000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,133000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,143000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,153000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,163000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,173000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,183000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,193000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,203000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,213000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,223000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980711,233000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980712,003000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980712,013000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980712,023000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980712,033000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980712,043000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
19980712,053000,19.00000,8.911122,4.5090281E-05,0.4455561,2.2545141E-06,8.2602359E-02
